"Lag","Lag_time","Lag_unit","N_complete_windows","MI","MIcrit","TE","TEcrit","Corr","Corrcrit","Hx","Hy","TEnorm","TEnormcrit","TE_significant","MI_significant"
49,12.25,"hours",508070,0.00927594543812216,0.000180992944326675,0.000731693400741307,0.00164054669306153,-0.0540173255552849,0.00226872910185582,2.00885962325658,2.50237144041548,0.0292399996628726,0.0655596793731448,FALSE,TRUE
50,12.5,"hours",507531,0.00923322004061422,0.000180992944326675,0.0007503823210806,0.00164054669306153,-0.0530373268752407,0.00226872910185582,2.00888398449529,2.50231116915056,0.029987570304269,0.0655612584592521,FALSE,TRUE
51,12.75,"hours",506993,0.00919828623707186,0.000180992944326675,0.000726181178225538,0.00164054669306153,-0.0520532089066849,0.00226872910185582,2.00891980145374,2.5022572499699,0.0290210440287174,0.0655626711874355,FALSE,TRUE
52,13,"hours",506460,0.00914868145695191,0.000180992944326675,0.000705097662113907,0.00164054669306153,-0.0510595060796667,0.00226872910185582,2.00896035423228,2.50223007159539,0.0281787702145369,0.065563383306937,FALSE,TRUE
53,13.25,"hours",505934,0.00911254245482596,0.000180992944326675,0.000732213915722646,0.00164054669306153,-0.0500505736227257,0.00226872910185582,2.00898747469433,2.50219540073671,0.0292628591478932,0.0655642917646845,FALSE,TRUE
54,13.5,"hours",505409,0.0091048940729328,0.000180992944326675,0.000753405484293701,0.00164054669306153,-0.0490227904299434,0.00226872910185582,2.00899904868988,2.50214995976596,0.030110324976852,0.0655654824627291,FALSE,TRUE
55,13.75,"hours",504887,0.0091081542846787,0.000180992944326675,0.000762287251622418,0.00164054669306153,-0.047980114774971,0.00226872910185582,2.00900830468238,2.50208891513295,0.0304660336813775,0.0655670820944571,FALSE,TRUE
56,14,"hours",504366,0.00909816968630661,0.000180992944326675,0.00074485084364273,0.00164054669306153,-0.04692213549079,0.00226872910185582,2.00901194954988,2.50203405841404,0.0297698123308069,0.0655685196428312,FALSE,TRUE
57,14.25,"hours",503849,0.00905986380827972,0.000180992944326675,0.000699721968305589,0.00164054669306153,-0.0458459147518582,0.00226872910185582,2.00903054782825,2.50195929605375,0.0279669605100785,0.0655704789302172,FALSE,TRUE
58,14.5,"hours",503335,0.00900179219853392,0.000180992944326675,0.000702496356677962,0.00164054669306153,-0.0447493717730492,0.00226872910185582,2.00905065080773,2.50191981375576,0.0280782922304535,0.065571513684878,FALSE,TRUE
59,14.75,"hours",502822,0.00897302421693258,0.000180992944326675,0.000717519965530045,0.00164054669306153,-0.0436337798818517,0.00226872910185582,2.00905088692199,2.50188587351662,0.0286791645104701,0.0655724032190005,FALSE,TRUE
60,15,"hours",502312,0.0089645770616924,0.000180992944326675,0.000718722863365606,0.00164054669306153,-0.0425065772771392,0.00226872910185582,2.00905287667389,2.50183722774922,0.0287278027280857,0.0655736782099709,FALSE,TRUE
61,15.25,"hours",501807,0.00891183540095586,0.000180992944326675,0.000699532163457306,0.00164054669306153,-0.0413578484507666,0.00226872910185582,2.00903891341492,2.50179107511944,0.02796125425557,0.0655748879023884,FALSE,TRUE
62,15.5,"hours",501304,0.00888693881581037,0.000180992944326675,0.000693659754707809,0.00164054669306153,-0.0401931963534478,0.00226872910185582,2.0090138341621,2.50172653458603,0.0277272413718309,0.0655765796293559,FALSE,TRUE
63,15.75,"hours",500803,0.00887042796699511,0.000180992944326675,0.000690457155772428,0.00164054669306153,-0.0390121722270953,0.00226872910185582,2.00897079247582,2.50165064745047,0.0276000630414203,0.0655785688834481,FALSE,TRUE
64,16,"hours",500302,0.00883798114132173,0.000180992944326675,0.000674978615005095,0.00164054669306153,-0.0378128672699006,0.00226872910185582,2.00894342016943,2.50156735449024,0.0269822283135223,0.0655807524077575,FALSE,TRUE
65,16.25,"hours",499802,0.00881619582298931,0.000180992944326675,0.000692743188742462,0.00164054669306153,-0.0365841929986499,0.00226872910185582,2.00892846150639,2.50149740048797,0.0276931404608827,0.065582586363732,FALSE,TRUE
66,16.5,"hours",499302,0.00877706916339172,0.000180992944326675,0.000681299585281181,0.00164054669306153,-0.0353763150651132,0.00226872910185582,2.00894071169962,2.50141839826676,0.0272365305121789,0.0655846576565629,FALSE,TRUE
67,16.75,"hours",498805,0.00875910816475134,0.000180992944326675,0.000710155617036357,0.00164054669306153,-0.0341669774702771,0.00226872910185582,2.00895726245347,2.50133895271107,0.0283910189887163,0.0655867407047506,FALSE,TRUE
68,17,"hours",498311,0.00872929783882714,0.000180992944326675,0.000726699564317812,0.00164054669306153,-0.0329283072456791,0.00226872910185582,2.00898617970308,2.50123165676356,0.029053668913583,0.0655895541952439,FALSE,TRUE
69,17.25,"hours",497818,0.00865010901125718,0.000180992944326675,0.000676389841131275,0.00164054669306153,-0.0316837417789469,0.00226872910185582,2.0090319337645,2.50113328459896,0.0270433345274412,0.0655921339003964,FALSE,TRUE
70,17.5,"hours",497327,0.00856355241797857,0.000180992944326675,0.000690019807849218,0.00164054669306153,-0.0304426498799471,0.00226872910185582,2.00906266167567,2.50103404020822,0.0275893809022996,0.0655947366843897,FALSE,TRUE
71,17.75,"hours",496838,0.00848849364233661,0.000180992944326675,0.000711312464899194,0.00164054669306153,-0.0292172864866465,0.00226872910185582,2.00909333387901,2.50092967356534,0.0284419219147871,0.0655974740274387,FALSE,TRUE
72,18,"hours",496351,0.00840715998808417,0.000180992944326675,0.000707255164330789,0.00164054669306153,-0.0280019758801355,0.00226872910185582,2.0091269143226,2.50082826529585,0.0282808369589153,0.0656001339967043,FALSE,TRUE
