"","date","P","Q"
"773",1990-05-05,0,1.699011
"774",1990-05-06,0,2.265348
"775",1990-05-07,0,1.699011
"776",1990-05-08,11.4337196396403,1.4158425
"777",1990-05-09,0,1.132674
"778",1990-05-10,0,1.132674
"779",1990-05-11,0,22.65348
"780",1990-05-12,0,7.928718
"781",1990-05-13,0,9.627729
"782",1990-05-14,0,31.9980405
"783",1990-05-15,78.8525317270949,8.2118865
"784",1990-05-16,0,5.097033
"785",1990-05-17,0,3.964359
"786",1990-05-18,0,8.7782235
"787",1990-05-19,0,7.362381
"788",1990-05-20,0,6.5128755
"789",1990-05-21,0,4.8138645
"790",1990-05-22,35.8613325237278,5.3802015
"791",1990-05-23,0,6.229707
"792",1990-05-24,0,5.66337
"793",1990-05-25,0,4.2475275
"794",1990-05-26,0,3.1148535
"795",1990-05-27,0,2.5485165
"796",1990-05-28,0,2.265348
"797",1990-05-29,3.6857119876769,1.9821795
"798",1990-05-30,0,34.546557
