"","date","P","Q"
"382",1958-10-19,0,1.17331041666667
"383",1958-10-20,0,0.825779479166667
"384",1958-10-21,0,0.851416458333333
"385",1958-10-22,0,0.877461354166667
"386",1958-10-23,17.6240787144198,1.29717864583333
"387",1958-10-24,2.34571687285657,6.94133510416667
"388",1958-10-25,1.4142250621401,3.37861458333333
"389",1958-10-26,11.9569425497351,2.04585833333333
"390",1958-10-27,2.5,7.196113125
"391",1958-10-28,7.73700917690849,5.43667083333333
"392",1958-10-29,6.03957613519034,6.11285197916667
"393",1958-10-30,0,4.90971770833333
"394",1958-10-31,0.702471570061256,3.87068177083333
"395",1958-11-01,0,3.4955428125
"396",1958-11-02,0,2.660265625
"397",1958-11-03,0,2.22936145833333
"398",1958-11-04,0,1.84852354166667
"399",1958-11-05,0,1.64333114583333
"400",1958-11-06,0,1.5284125
"401",1958-11-07,0,1.42557395833333
"402",1958-11-08,0,1.25729791666667
"403",1958-11-09,11.0885651035004,2.86098239583333
"404",1958-11-10,4.25541357183336,6.9867684375
"405",1958-11-11,0,5.14400729166667
"406",1958-11-12,0,3.46896510416667
"407",1958-11-13,0,2.7266428125
"408",1958-11-14,16.2637635001417,9.6260575
"409",1958-11-15,1.8,13.0416175
"410",1958-11-16,0.46365592309872,7.263223125
"411",1958-11-17,0,5.12564395833333
"412",1958-11-18,0.702471570061256,4.16505625
"413",1958-11-19,0,3.95613083333333
"414",1958-11-20,0,4.75140645833333
"415",1958-11-21,4.67416677508962,4.55039270833333
"416",1958-11-22,0,4.1488609375
"417",1958-11-23,1.41605992840838,3.39314375
"418",1958-11-24,1.12866240678986,2.72339166666667
"419",1958-11-25,0,2.19365729166667
"420",1958-11-26,17.7897443620954,3.04719427083333
"421",1958-11-27,0,9.19442333333333
"422",1958-11-28,33.3753352833951,5.01184583333333
"423",1958-11-29,2.7317143265491,10.9791540625
"424",1958-11-30,0.5,8.22571052083333
"425",1958-12-01,1.38394007159162,5.42220572916667
"426",1958-12-02,0,4.38578135416667
"427",1958-12-03,2.11037133219455,3.68017604166667
"428",1958-12-04,0.77686740599341,3.43185
"429",1958-12-05,28.7968578852955,3.33400927083333
"430",1958-12-06,2.48184287055536,4.73353947916667
"431",1958-12-07,0.383940071591616,3.57405635416667
"432",1958-12-08,0,3.14440208333333
"433",1958-12-09,0.885774937859905,2.771584375
"434",1958-12-10,0,2.556234375
"435",1958-12-11,0,2.4209103125
